,character_name,world_name,character_gender,character_class,character_level,cash_item_equipment_part,cash_item_name,cash_item_label
1678,똑설,스카니아,여,비숍,292,눈장식,투명 안경,
1679,똑설,스카니아,여,비숍,292,귀고리,투명 귀고리,
1680,똑설,스카니아,여,비숍,292,한벌옷,새벽 반디,
1681,똑설,스카니아,여,비숍,292,신발,[BTS] 사일런트 나이트,
1682,똑설,스카니아,여,비숍,292,장갑,투명 장갑,
1683,똑설,스카니아,여,비숍,292,망토,은하의 파편,
1684,똑설,스카니아,여,비숍,292,방패,투명 방패,
1685,똑설,스카니아,여,비숍,292,무기,죽음의 데스,마스터라벨
1686,나넹,스카니아,여,윈드브레이커,292,모자,햇살 멍뭉캡,스페셜라벨
1687,나넹,스카니아,여,윈드브레이커,292,한벌옷,원더 트레블러,스페셜라벨
1688,나넹,스카니아,여,윈드브레이커,292,신발,화가 ! 난다,
1689,나넹,스카니아,여,윈드브레이커,292,망토,스포티 익스플로러,스페셜라벨
1690,나넹,스카니아,여,윈드브레이커,292,무기,투명 무기,
1691,하란,오로라,여,패스파인더,292,모자,블랙 위즈덤,
1692,하란,오로라,여,패스파인더,292,한벌옷,아린 장미,마스터라벨
1693,하란,오로라,여,패스파인더,292,신발,투명 신발,
1694,하란,오로라,여,패스파인더,292,망토,악몽 경계,마스터라벨
1695,하란,오로라,여,패스파인더,292,무기,햇살 양산,
1696,헤븐즈도어,크로아,남,비숍,292,모자,스파클 이어폰,
1697,헤븐즈도어,크로아,남,비숍,292,얼굴장식,은은한 발그레,
1698,헤븐즈도어,크로아,남,비숍,292,귀고리,체인드롭 이어링,
1699,헤븐즈도어,크로아,남,비숍,292,한벌옷,빅토리아컵 해적팀 점퍼,
1700,헤븐즈도어,크로아,남,비숍,292,신발,[BLACKPINK] 핑크 롤러,
1701,헤븐즈도어,크로아,남,비숍,292,망토,알록달록 컨페티,스페셜라벨
1702,헤븐즈도어,크로아,남,비숍,292,무기,메모리얼 플라워 류트,
1703,예식,스카니아,여,비숍,292,모자,은하 오로라,레드라벨
1704,예식,스카니아,여,비숍,292,한벌옷,별빛 대공녀,마스터라벨
1705,예식,스카니아,여,비숍,292,신발,투명 신발,
1706,예식,스카니아,여,비숍,292,망토,엘 클리어 글로우,
1707,예식,스카니아,여,비숍,292,무기,메이플 스마트폰,
1708,정식,스카니아,여,아델,292,모자,밤의 엘로디,
1709,정식,스카니아,여,아델,292,한벌옷,퓨처 스피릿,스페셜라벨
1710,정식,스카니아,여,아델,292,신발,투명 신발,
1711,정식,스카니아,여,아델,292,망토,투명 망토,
1712,정식,스카니아,여,아델,292,무기,투명 무기,
1713,긴장,스카니아,남,듀얼블레이더,292,모자,트와일라잇 윙,마스터라벨
1714,긴장,스카니아,남,듀얼블레이더,292,얼굴장식,투명 얼굴장식,
1715,긴장,스카니아,남,듀얼블레이더,292,눈장식,투명 안경,
1716,긴장,스카니아,남,듀얼블레이더,292,귀고리,투명 귀고리,
1717,긴장,스카니아,남,듀얼블레이더,292,한벌옷,고요한 평온,마스터라벨
1718,긴장,스카니아,남,듀얼블레이더,292,신발,새벽 여정,마스터라벨
1719,긴장,스카니아,남,듀얼블레이더,292,장갑,투명 장갑,
1720,긴장,스카니아,남,듀얼블레이더,292,망토,영혼의 지평선,마스터라벨
1721,긴장,스카니아,남,듀얼블레이더,292,블레이드,투명 블레이드,
1722,긴장,스카니아,남,듀얼블레이더,292,무기,세레니티 프레이어,마스터라벨
1723,긴장,스카니아,남,듀얼블레이더,292,반지,경험치 부스트 링(15%),
1724,긴장,스카니아,남,듀얼블레이더,292,반지,V 명찰 반지,
1725,긴장,스카니아,남,듀얼블레이더,292,반지,V 말풍선 반지,
1726,긴장,스카니아,남,듀얼블레이더,292,반지,혈맹의 반지,
1727,드랭,스카니아,여,듀얼블레이더,292,모자,투명 모자,
1728,드랭,스카니아,여,듀얼블레이더,292,한벌옷,윈터 댄서,스페셜라벨
1729,드랭,스카니아,여,듀얼블레이더,292,신발,파도와 함께,블랙라벨
1730,드랭,스카니아,여,듀얼블레이더,292,망토,도시의 별무리,
1731,드랭,스카니아,여,듀얼블레이더,292,무기,투명 무기,
1732,벨치스,루나,남,블래스터,292,모자,대머리 가발,
1733,벨치스,루나,남,블래스터,292,얼굴장식,투명 얼굴장식,
1734,벨치스,루나,남,블래스터,292,눈장식,투명 안경,
1735,벨치스,루나,남,블래스터,292,귀고리,투명 귀고리,
1736,벨치스,루나,남,블래스터,292,상의,검은 정장,
1737,벨치스,루나,남,블래스터,292,하의,검은 정장 바지,
1738,벨치스,루나,남,블래스터,292,신발,투명 신발,
1739,벨치스,루나,남,블래스터,292,장갑,투명 장갑,
1740,벨치스,루나,남,블래스터,292,망토,폭주 스우 아우라,
1741,벨치스,루나,남,블래스터,292,무기,투명 건틀렛 리볼버,
1742,벨치스,루나,남,블래스터,292,반지,메이플 아이돌 명찰 반지,
1743,벨치스,루나,남,블래스터,292,반지,메이플 아이돌 말풍선 반지,
1744,서산강한남자,크로아,여,엔젤릭버스터,292,반지,싱크 명찰 반지,
1745,서산강한남자,크로아,여,엔젤릭버스터,292,반지,메이플 아이돌 명찰 반지,
1746,서산강한남자,크로아,여,엔젤릭버스터,292,반지,메이플 아이돌 말풍선 반지,
1747,챌리,스카니아,남,"아크메이지(썬,콜)",292,모자,별빛 그림자,
1748,챌리,스카니아,남,"아크메이지(썬,콜)",292,한벌옷,매지컬 로브,
1749,챌리,스카니아,남,"아크메이지(썬,콜)",292,신발,별빛 걸음,마스터라벨
1750,챌리,스카니아,남,"아크메이지(썬,콜)",292,망토,투명 망토,
1751,챌리,스카니아,남,"아크메이지(썬,콜)",292,무기,투명 무기,
1752,Aran2최고다,스카니아,남,아란,292,모자,핑핑 머리띠,
1753,Aran2최고다,스카니아,남,아란,292,귀고리,영웅의 귀고리,
1754,Aran2최고다,스카니아,남,아란,292,한벌옷,폭신 토끼,
1755,Aran2최고다,스카니아,남,아란,292,신발,폭신 토끼 발바닥,
1756,Aran2최고다,스카니아,남,아란,292,망토,달콤한 핑크,
1757,Aran2최고다,스카니아,남,아란,292,무기,유성빙하도,
1758,경기제논,루나,남,제논,292,모자,투명 모자,
1759,경기제논,루나,남,제논,292,한벌옷,흑백영화 주인공,
1760,경기제논,루나,남,제논,292,신발,투명 신발,
1761,경기제논,루나,남,제논,292,망토,투명 망토,
1762,경기제논,루나,남,제논,292,무기,죽음의 데스,마스터라벨
1763,남준,베라,남,제논,292,모자,바니바니,
1764,남준,베라,남,제논,292,한벌옷,따스한 한땀,스페셜라벨
1765,남준,베라,남,제논,292,신발,투명 신발,
1766,남준,베라,남,제논,292,망토,솜 눈꽃,
1767,남준,베라,남,제논,292,무기,악몽 진주,마스터라벨
1768,대호,루나,남,아델,292,모자,러블리 슈가 모자,
1769,대호,루나,남,아델,292,한벌옷,러블리 슈가 한벌옷,
1770,대호,루나,남,아델,292,신발,뭉게뭉게 무지개 신발,
1771,대호,루나,남,아델,292,장갑,투명 장갑,
1772,대호,루나,남,아델,292,망토,투명 망토,
1773,대호,루나,남,아델,292,무기,다이아 꿀단지,
1774,승연,레드,여,보우마스터,292,모자,아이스 블루 큐트핀,
1775,승연,레드,여,보우마스터,292,얼굴장식,[BLACKPINK] 트윙클 핑크,
1776,승연,레드,여,보우마스터,292,한벌옷,민트냥 티파티,스페셜라벨
1777,승연,레드,여,보우마스터,292,신발,별빛 걸음,마스터라벨
1778,승연,레드,여,보우마스터,292,망토,알록달록 컨페티,스페셜라벨
1779,승연,레드,여,보우마스터,292,무기,투명 무기,
1780,구가,크로아,여,은월,292,모자,뾰족귀 모자,
1781,구가,크로아,여,은월,292,얼굴장식,뾰족 여우 수염,
1782,구가,크로아,여,은월,292,한벌옷,시그너스 드레스,
1783,구가,크로아,여,은월,292,신발,시그너스 샌들,
1784,구가,크로아,여,은월,292,망토,뾰족 꼬리 망토,
1785,구가,크로아,여,은월,292,무기,잊혀진 영웅의 너클,
1786,구닌,스카니아,여,스트라이커,292,모자,기사단장 호크아이 햇,
1787,구닌,스카니아,여,스트라이커,292,한벌옷,기사단장 호크아이 슈트,
1788,구닌,스카니아,여,스트라이커,292,신발,투명 신발,
1789,구닌,스카니아,여,스트라이커,292,망토,뭉실뭉실 꼬리,
1790,구닌,스카니아,여,스트라이커,292,무기,투명 무기,
1791,Closer,루나,남,카데나,292,모자,반짝이는 마음,스페셜라벨
1792,Closer,루나,남,카데나,292,한벌옷,파란 물보라,스페셜라벨
1793,Closer,루나,남,카데나,292,신발,투명 신발,
1794,Closer,루나,남,카데나,292,망토,투명 망토,
1795,Closer,루나,남,카데나,292,무기,옴브라 루체 세이버,
1796,Closer,루나,남,카데나,292,반지,하얀구름 명찰 반지,
1797,불맛,크로아,여,"아크메이지(불,독)",292,모자,할로캣의 마녀 모자,
1798,불맛,크로아,여,"아크메이지(불,독)",292,한벌옷,한낮의 꿈,
1799,불맛,크로아,여,"아크메이지(불,독)",292,신발,별빛 걸음,마스터라벨
1800,불맛,크로아,여,"아크메이지(불,독)",292,망토,악몽 경계,마스터라벨
1801,불맛,크로아,여,"아크메이지(불,독)",292,무기,무한성단,마스터라벨
1802,불맛,크로아,여,"아크메이지(불,독)",292,반지,싱크 말풍선 반지,
1803,불맛,크로아,여,"아크메이지(불,독)",292,반지,싱크 명찰 반지,
1804,전생,엘리시움,남,플레임위자드,292,모자,투명 모자,
1805,전생,엘리시움,남,플레임위자드,292,눈장식,책사 나인하트 모노클,
1806,전생,엘리시움,남,플레임위자드,292,한벌옷,책사 나인하트 로브,
1807,전생,엘리시움,남,플레임위자드,292,신발,책사 나인하트 슈즈,
1808,전생,엘리시움,남,플레임위자드,292,망토,투명 망토,
1809,전생,엘리시움,남,플레임위자드,292,무기,책사 나인하트 도서,
1810,져봐,엘리시움,기타,제로,292,모자,기억의 늪,
1811,져봐,엘리시움,기타,제로,292,얼굴장식,인형핑크,
1812,져봐,엘리시움,기타,제로,292,눈장식,투명 안경,
1813,져봐,엘리시움,기타,제로,292,귀고리,투명 귀고리,
1814,져봐,엘리시움,기타,제로,292,한벌옷,유령 신랑 턱시도,
1815,져봐,엘리시움,기타,제로,292,신발,봉인된 기억,
1816,져봐,엘리시움,기타,제로,292,장갑,투명 장갑,
1817,져봐,엘리시움,기타,제로,292,망토,속박의 사슬,
1818,져봐,엘리시움,기타,제로,292,무기,어둠 속 의식,
1819,져봐,엘리시움,기타,제로,292,반지,경험치 부스트 링(15%),
1820,져봐,엘리시움,기타,제로,292,반지,혈맹의 반지,
1821,포링슈슈,제니스,여,패스파인더,292,모자,레이든 모자,
1822,포링슈슈,제니스,여,패스파인더,292,한벌옷,레이든 슈트,
1823,포링슈슈,제니스,여,패스파인더,292,신발,진 악마 수면양말,
1824,포링슈슈,제니스,여,패스파인더,292,장갑,레이든 장갑,
1825,포링슈슈,제니스,여,패스파인더,292,망토,레이든 날개,
1826,포링슈슈,제니스,여,패스파인더,292,무기,블러드 스노우보드,
1827,포링슈슈,제니스,여,패스파인더,292,반지,일루전 링 : 리본 분홍색토끼,
1828,독주,크로아,남,"아크메이지(불,독)",292,모자,발랄 리본,스페셜라벨
1829,독주,크로아,남,"아크메이지(불,독)",292,얼굴장식,아일린 블러셔,
1830,독주,크로아,남,"아크메이지(불,독)",292,눈장식,매력만쩜,
1831,독주,크로아,남,"아크메이지(불,독)",292,한벌옷,곰돌랜드 나들이,스페셜라벨
1832,독주,크로아,남,"아크메이지(불,독)",292,신발,생일날 양말,
1833,독주,크로아,남,"아크메이지(불,독)",292,장갑,꽃별,
1834,독주,크로아,남,"아크메이지(불,독)",292,망토,오르비스 프레이,
1835,독주,크로아,남,"아크메이지(불,독)",292,무기,투명 무기,
1836,Harb,크로아,남,나이트로드,292,모자,늑대귀 예프넨 가발,
1837,Harb,크로아,남,나이트로드,292,한벌옷,별을 담은 밤하늘,
1838,Harb,크로아,남,나이트로드,292,신발,투명 신발,
1839,Harb,크로아,남,나이트로드,292,장갑,투명 장갑,
1840,Harb,크로아,남,나이트로드,292,망토,밤 비단 두루마기,
1841,Harb,크로아,남,나이트로드,292,무기,악몽 진주,마스터라벨
1842,조승,오로라,남,스트라이커,292,모자,무공 탈,
1843,조승,오로라,남,스트라이커,292,얼굴장식,절망,
1844,조승,오로라,남,스트라이커,292,한벌옷,무릉 무도관 도복,
1845,조승,오로라,남,스트라이커,292,신발,무릉 무도관 활동화,
1846,조승,오로라,남,스트라이커,292,망토,방독면 망토,
1847,먹밍,루나,여,아델,292,모자,다크 블랙 캣,
1848,먹밍,루나,여,아델,292,귀고리,투명 귀고리,
1849,먹밍,루나,여,아델,292,한벌옷,밤산책 한벌옷,스페셜라벨
1850,먹밍,루나,여,아델,292,신발,별빛 걸음,마스터라벨
1851,먹밍,루나,여,아델,292,망토,복고풍 레드 백팩,
1852,먹밍,루나,여,아델,292,무기,선샤인 코튼 캔디,
1853,리와와,엘리시움,남,와일드헌터,292,모자,메르헨 프린세스,마스터라벨
1854,리와와,엘리시움,남,와일드헌터,292,얼굴장식,발그레 발그레,
1855,리와와,엘리시움,남,와일드헌터,292,한벌옷,복숭아 멜빵,
1856,리와와,엘리시움,남,와일드헌터,292,신발,반쪽 붕대,블랙라벨
1857,리와와,엘리시움,남,와일드헌터,292,망토,설렘살랑,스페셜라벨
1858,리와와,엘리시움,남,와일드헌터,292,반지,일루전 링 : 방울리본 갈색고양이,
1859,리와와,엘리시움,남,와일드헌터,292,반지,싱크 말풍선 반지,
1860,월세,이노시스,남,듀얼블레이더,292,모자,다오 모자,
1861,월세,이노시스,남,듀얼블레이더,292,얼굴장식,모험가 섀도어 마스크,
1862,월세,이노시스,남,듀얼블레이더,292,눈장식,뭐요! 안대,
1863,월세,이노시스,남,듀얼블레이더,292,한벌옷,꿈꾸는 애벌레 배,
1864,월세,이노시스,남,듀얼블레이더,292,신발,연두색 장화,
1865,월세,이노시스,남,듀얼블레이더,292,장갑,다오 장갑,
1866,월세,이노시스,남,듀얼블레이더,292,망토,아그니스 날개,
1867,월세,이노시스,남,듀얼블레이더,292,무기,랄랄라 대파,
1868,르키,유니온,남,은월,292,모자,새얀 매화,스페셜라벨
1869,르키,유니온,남,은월,292,한벌옷,달빛 풍류,
1870,르키,유니온,남,은월,292,신발,투명 신발,
1871,르키,유니온,남,은월,292,장갑,투명 장갑,
1872,르키,유니온,남,은월,292,망토,밤 비단 두루마기,
1873,르키,유니온,남,은월,292,무기,한밤 수묵,
1874,고서,크로아,남,"아크메이지(썬,콜)",292,모자,꽃구름 난초,
1875,고서,크로아,남,"아크메이지(썬,콜)",292,얼굴장식,발그레 발그레,
1876,고서,크로아,남,"아크메이지(썬,콜)",292,눈장식,투명 안경,
1877,고서,크로아,남,"아크메이지(썬,콜)",292,귀고리,투명 귀고리,
1878,고서,크로아,남,"아크메이지(썬,콜)",292,한벌옷,자운 단아,
1879,고서,크로아,남,"아크메이지(썬,콜)",292,신발,꽃구름 너울,
1880,고서,크로아,남,"아크메이지(썬,콜)",292,장갑,투명 장갑,
1881,고서,크로아,남,"아크메이지(썬,콜)",292,망토,아라사,
1882,고서,크로아,남,"아크메이지(썬,콜)",292,무기,선향묵화,
1883,고서,크로아,남,"아크메이지(썬,콜)",292,반지,혈맹의 반지,
1884,고서,크로아,남,"아크메이지(썬,콜)",292,반지,경험치 부스트 링(15%),
1885,고서,크로아,남,"아크메이지(썬,콜)",292,반지,V 말풍선 반지,
1886,쳐찢,오로라,여,듀얼블레이더,292,모자,밤의 라리엘,
1887,쳐찢,오로라,여,듀얼블레이더,292,한벌옷,이그니스,스페셜라벨
1888,쳐찢,오로라,여,듀얼블레이더,292,신발,투명 신발,
1889,쳐찢,오로라,여,듀얼블레이더,292,망토,플레임 서클,블랙라벨
1890,쳐찢,오로라,여,듀얼블레이더,292,무기,붉은 고요,
1891,탕빠,스카니아,남,카이저,292,모자,메르헨 프린스,마스터라벨
1892,탕빠,스카니아,남,카이저,292,얼굴장식,스펙터 가면,
1893,탕빠,스카니아,남,카이저,292,눈장식,투명 안경,
1894,탕빠,스카니아,남,카이저,292,귀고리,투명 귀고리,
1895,탕빠,스카니아,남,카이저,292,한벌옷,별의 소원,마스터라벨
1896,탕빠,스카니아,남,카이저,292,신발,카트시 부츠,마스터라벨
1897,탕빠,스카니아,남,카이저,292,장갑,투명 장갑,
1898,탕빠,스카니아,남,카이저,292,망토,메르헨 캐슬,마스터라벨
1899,탕빠,스카니아,남,카이저,292,무기,페어리 래빗,마스터라벨
1900,탕빠,스카니아,남,카이저,292,반지,싱크 말풍선 반지,
1901,탕빠,스카니아,남,카이저,292,반지,싱크 명찰 반지,
1902,우향,베라,남,듀얼블레이더,292,모자,러버블 비트,스페셜라벨
1903,우향,베라,남,듀얼블레이더,292,한벌옷,로드 카멜리아,스페셜라벨
1904,우향,베라,남,듀얼블레이더,292,신발,투명 신발,
1905,우향,베라,남,듀얼블레이더,292,망토,투명 망토,
1906,우향,베라,남,듀얼블레이더,292,무기,투명 무기,
1907,칼리,크로아,여,칼리,292,모자,로망 로즈,마스터라벨
1908,칼리,크로아,여,칼리,292,한벌옷,베이비돌 링카,마스터라벨
1909,칼리,크로아,여,칼리,292,신발,투명 신발,
1910,칼리,크로아,여,칼리,292,망토,[BLACKPINK] 베놈 나이트,
1911,칼리,크로아,여,칼리,292,무기,투명 무기,
1912,하늘과땅차이,스카니아,여,다크나이트,292,모자,기억의 늪,
1913,하늘과땅차이,스카니아,여,다크나이트,292,얼굴장식,투명 얼굴장식,
1914,하늘과땅차이,스카니아,여,다크나이트,292,눈장식,투명 안경,
1915,하늘과땅차이,스카니아,여,다크나이트,292,귀고리,투명 귀고리,
1916,하늘과땅차이,스카니아,여,다크나이트,292,한벌옷,다가올 구원,
1917,하늘과땅차이,스카니아,여,다크나이트,292,신발,봉인된 기억,
1918,하늘과땅차이,스카니아,여,다크나이트,292,장갑,투명 장갑,
1919,하늘과땅차이,스카니아,여,다크나이트,292,망토,속박의 사슬,
1920,하늘과땅차이,스카니아,여,다크나이트,292,무기,어둠 속 의식,
1921,하늘과땅차이,스카니아,여,다크나이트,292,반지,혈맹의 반지,
1922,하늘과땅차이,스카니아,여,다크나이트,292,반지,경험치 부스트 링(15%),
1923,하늘과땅차이,스카니아,여,다크나이트,292,반지,윙마스터 말풍선 반지,
1924,하늘과땅차이,스카니아,여,다크나이트,292,반지,윙마스터 명찰 반지,
1925,미헤,스카니아,여,팔라딘,292,모자,아이스 드림 레이스,
1926,미헤,스카니아,여,팔라딘,292,한벌옷,원더 트레블러,스페셜라벨
1927,미헤,스카니아,여,팔라딘,292,신발,투명 신발,
1928,미헤,스카니아,여,팔라딘,292,망토,투명 망토,
1929,미헤,스카니아,여,팔라딘,292,무기,몽실 곰사탕,스페셜라벨
1930,캅쑤,스카니아,남,메카닉,292,모자,꼬마 요정 모자,
1931,캅쑤,스카니아,남,메카닉,292,얼굴장식,동공지진,
1932,캅쑤,스카니아,남,메카닉,292,눈장식,투명 안경,
1933,캅쑤,스카니아,남,메카닉,292,귀고리,투명 귀고리,
1934,캅쑤,스카니아,남,메카닉,292,한벌옷,풀잎 페어리,
1935,캅쑤,스카니아,남,메카닉,292,신발,정령의 발걸음,
1936,캅쑤,스카니아,남,메카닉,292,장갑,투명 장갑,
1937,캅쑤,스카니아,남,메카닉,292,망토,솔바람 패러글라이더,
1938,캅쑤,스카니아,남,메카닉,292,무기,곰플루언서,블랙라벨
1939,캅쑤,스카니아,남,메카닉,292,반지,일루전 링 : 주황버섯 돼지 (L),
1940,캅쑤,스카니아,남,메카닉,292,반지,V 명찰 반지,
1941,캅쑤,스카니아,남,메카닉,292,반지,경험치 부스트 링(15%),
1942,캅쑤,스카니아,남,메카닉,292,반지,혈맹의 반지,
1943,량이,크로아,남,팬텀,292,모자,달콤 호박별,스페셜라벨
1944,량이,크로아,남,팬텀,292,얼굴장식,발그레 깨비깨비,
1945,량이,크로아,남,팬텀,292,한벌옷,지식의 탐색자,스페셜라벨
1946,량이,크로아,남,팬텀,292,신발,투명 신발,
1947,량이,크로아,남,팬텀,292,망토,투명 망토,
1948,량이,크로아,남,팬텀,292,무기,아롱아롱 불꽃놀이,스페셜라벨
1949,량이,크로아,남,팬텀,292,반지,[BLACKPINK] PINK 명찰 반지,
1950,량이,크로아,남,팬텀,292,반지,[BLACKPINK] PINK 말풍선 반지,
1951,량이,크로아,남,팬텀,292,반지,V 명찰 반지,
1952,량이,크로아,남,팬텀,292,반지,V 말풍선 반지,
1953,황후,스카니아,여,호영,292,모자,힐링의 붕대 리본,
1954,황후,스카니아,여,호영,292,얼굴장식,아련한 메이크업,
1955,황후,스카니아,여,호영,292,한벌옷,인형의 꿈,레드라벨
1956,황후,스카니아,여,호영,292,신발,별빛 걸음,마스터라벨
1957,황후,스카니아,여,호영,292,장갑,오르비스 프릴,
1958,황후,스카니아,여,호영,292,망토,투명 망토,
1959,황후,스카니아,여,호영,292,무기,투명 무기,
1960,읽씹,루나,남,와일드헌터,292,모자,기록의 붉은 종달새,
1961,읽씹,루나,남,와일드헌터,292,한벌옷,기록의 종달새 슈트,
1962,읽씹,루나,남,와일드헌터,292,신발,투명 신발,
1963,읽씹,루나,남,와일드헌터,292,장갑,투명 장갑,
1964,읽씹,루나,남,와일드헌터,292,망토,꾸러기 백팩,
1965,읽씹,루나,남,와일드헌터,292,무기,투명 무기,
1966,읽씹,루나,남,와일드헌터,292,반지,레인보우 스타 반지,
1967,어협,제니스,여,엔젤릭버스터,292,한벌옷,백호 제복,
1968,어협,제니스,여,엔젤릭버스터,292,신발,곰곰 리본 양말,
1969,어협,제니스,여,엔젤릭버스터,292,망토,블랙캣 크로스백,스페셜라벨
1970,어협,제니스,여,엔젤릭버스터,292,무기,은하 별 나비,
1971,애잔한배추,베라,남,히어로,292,모자,폴짝 꾸러기 캡,
1972,애잔한배추,베라,남,히어로,292,눈장식,투명 안경,
1973,애잔한배추,베라,남,히어로,292,한벌옷,꾸러기 리본 한벌옷,
1974,애잔한배추,베라,남,히어로,292,신발,폴짝 운동화,
1975,애잔한배추,베라,남,히어로,292,망토,테니의 태엽,
1976,애잔한배추,베라,남,히어로,292,무기,크앙! 고슴도치,
1977,애잔한배추,베라,남,히어로,292,반지,모험의 꿈 말풍선 반지,
1978,애잔한배추,베라,남,히어로,292,반지,모험의 꿈 명찰 반지,
1979,루시드st,엘리시움,여,비숍,292,모자,루시드 실크햇,
1980,루시드st,엘리시움,여,비숍,292,한벌옷,루시드 드림,
1981,루시드st,엘리시움,여,비숍,292,신발,투명 신발,
1982,루시드st,엘리시움,여,비숍,292,망토,꿈결,
1983,루시드st,엘리시움,여,비숍,292,무기,새장 속 영혼,
1984,기요오,제니스,남,카데나,292,모자,심플 화이트,
1985,기요오,제니스,남,카데나,292,한벌옷,프레피 멜빵,
1986,기요오,제니스,남,카데나,292,신발,투명 신발,
1987,기요오,제니스,남,카데나,292,망토,투명 망토,
1988,기요오,제니스,남,카데나,292,무기,포근냥 쿠션,
1989,헬창곽,스카니아,남,아델,292,모자,[BTS] 메이플과 함께한 시간,
1990,헬창곽,스카니아,남,아델,292,한벌옷,신나는 생일,
1991,헬창곽,스카니아,남,아델,292,신발,별빛 걸음,마스터라벨
1992,헬창곽,스카니아,남,아델,292,망토,스피릿 나인테일,
1993,헬창곽,스카니아,남,아델,292,무기,레인보우 스타,
1994,더끔더끔더끔,엘리시움,남,아란,292,모자,별하늘 난초,
1995,더끔더끔더끔,엘리시움,남,아란,292,얼굴장식,투명 얼굴장식,
1996,더끔더끔더끔,엘리시움,남,아란,292,눈장식,투명 안경,
1997,더끔더끔더끔,엘리시움,남,아란,292,귀고리,투명 귀고리,
1998,더끔더끔더끔,엘리시움,남,아란,292,한벌옷,난빛 단아,
1999,더끔더끔더끔,엘리시움,남,아란,292,신발,별하늘 꽃술,
2000,더끔더끔더끔,엘리시움,남,아란,292,장갑,투명 장갑,
2001,더끔더끔더끔,엘리시움,남,아란,292,망토,사라사,
2002,더끔더끔더끔,엘리시움,남,아란,292,무기,천상묵화,
2003,더끔더끔더끔,엘리시움,남,아란,292,반지,V 명찰 반지,
2004,더끔더끔더끔,엘리시움,남,아란,292,반지,V 말풍선 반지,
2005,인가,크로아,남,은월,292,모자,투명 모자,
2006,인가,크로아,남,은월,292,얼굴장식,발그레 깨비깨비,
2007,인가,크로아,남,은월,292,눈장식,투명 안경,
2008,인가,크로아,남,은월,292,한벌옷,블랙 삼각 수영복,
2009,인가,크로아,남,은월,292,신발,투명 신발,
2010,인가,크로아,남,은월,292,망토,빛의 연회,
2011,인가,크로아,남,은월,292,무기,야누스의 검,
2012,인가,크로아,남,은월,292,반지,싱크 말풍선 반지,
2013,인가,크로아,남,은월,292,반지,싱크 명찰 반지,
2014,밀념,아케인,남,다크나이트,292,모자,생긋 병아리 학예회,
2015,밀념,아케인,남,다크나이트,292,얼굴장식,발그레 깨비깨비,
2016,밀념,아케인,남,다크나이트,292,한벌옷,봄빛 우비,
2017,밀념,아케인,남,다크나이트,292,신발,투명 신발,
2018,밀념,아케인,남,다크나이트,292,망토,병아리 책가방,
2019,밀념,아케인,남,다크나이트,292,무기,투명 무기,
2020,하루히,베라,여,데몬슬레이어,292,모자,투명 모자,
2021,하루히,베라,여,데몬슬레이어,292,얼굴장식,인형 보라,
2022,하루히,베라,여,데몬슬레이어,292,한벌옷,하얀리본 세일러복,
2023,하루히,베라,여,데몬슬레이어,292,신발,니삭스 별구두,블랙라벨
2024,하루히,베라,여,데몬슬레이어,292,망토,복고풍 레드 백팩,
2025,하루히,베라,여,데몬슬레이어,292,무기,투명 무기,
2026,하루히,베라,여,데몬슬레이어,292,반지,싱크 명찰 반지,
2027,하루히,베라,여,데몬슬레이어,292,반지,싱크 말풍선 반지,
2028,예쁘니,엘리시움,여,은월,292,모자,New 은월 히어로즈 페더,
2029,예쁘니,엘리시움,여,은월,292,얼굴장식,투명 얼굴장식,
2030,예쁘니,엘리시움,여,은월,292,눈장식,까만 선글라스,
2031,예쁘니,엘리시움,여,은월,292,한벌옷,프롱 루즈핏,
2032,예쁘니,엘리시움,여,은월,292,신발,별빛 걸음,마스터라벨
2033,예쁘니,엘리시움,여,은월,292,망토,투명 망토,
2034,예쁘니,엘리시움,여,은월,292,무기,투명 무기,
2035,세븐,스카니아,남,메카닉,292,모자,블랙 타임,마스터라벨
2036,세븐,스카니아,남,메카닉,292,한벌옷,키네시스 교복,블랙라벨
2037,세븐,스카니아,남,메카닉,292,신발,투명 신발,
2038,세븐,스카니아,남,메카닉,292,장갑,투명 장갑,
2039,세븐,스카니아,남,메카닉,292,망토,투명 망토,
2040,세븐,스카니아,남,메카닉,292,무기,베에모트의 검,
2041,세븐,스카니아,남,메카닉,292,반지,쁘띠 포니 말풍선 반지,
2042,세븐,스카니아,남,메카닉,292,반지,쁘띠 포니 명찰 반지,
2043,돌격기,베라,남,캐논마스터,292,모자,모험가 캐논슈터 헤어밴드,
2044,돌격기,베라,남,캐논마스터,292,얼굴장식,동그란 수염,
2045,돌격기,베라,남,캐논마스터,292,눈장식,레드비즈 해적안대,
2046,돌격기,베라,남,캐논마스터,292,귀고리,모험가 캐논슈터 귀고리,
2047,돌격기,베라,남,캐논마스터,292,한벌옷,모험가 캐논슈터 갑옷,
2048,돌격기,베라,남,캐논마스터,292,신발,모험가 캐논슈터 부츠,
2049,돌격기,베라,남,캐논마스터,292,장갑,투명 장갑,
2050,돌격기,베라,남,캐논마스터,292,망토,해적깃발 망토,
2051,돌격기,베라,남,캐논마스터,292,무기,모험가 캐논슈터 포탄,
2052,엘페,베라,남,윈드브레이커,292,모자,스틸 래비츠,
2053,엘페,베라,남,윈드브레이커,292,얼굴장식,냄새가 났어!!,
